Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
239.63,27.411,102.89,4.7872e-05,0.2,1
240.6,27.417,102.91,4.7674e-05,0.2,1
241.56,27.435,102.95,4.7935e-05,0.2,1
242.55,27.439,102.96,4.7789e-05,0.2,1
243.55,27.457,103,4.782e-05,0.2,1
244.55,27.46,103.01,4.7737e-05,0.2,1
245.51,27.478,103.05,4.7611e-05,0.2,1
246.48,27.484,103.06,4.7778e-05,0.2,1
247.48,27.498,103.1,4.7664e-05,0.2,1
248.47,27.508,103.12,4.7664e-05,0.2,1
249.47,27.517,103.14,4.7403e-05,0.2,1
250.44,27.518,103.14,4.7903e-05,0.2,1
251.41,27.536,103.19,4.7945e-05,0.2,1
252.39,27.538,103.19,4.7862e-05,0.2,1
253.41,27.561,103.24,4.783e-05,0.2,1
254.39,27.571,103.27,4.7549e-05,0.2,1
255.39,27.575,103.28,4.7737e-05,0.2,1
256.35,27.581,103.29,4.7862e-05,0.2,1
257.32,27.596,103.33,4.7778e-05,0.2,1
258.32,27.608,103.35,4.7737e-05,0.2,1
259.31,27.624,103.39,4.7674e-05,0.2,1
260.28,27.634,103.41,4.7757e-05,0.2,1
261.24,27.644,103.44,4.7966e-05,0.2,1
262.21,27.663,103.48,4.8049e-05,0.2,1
263.21,27.671,103.5,4.7559e-05,0.2,1
264.17,27.68,103.52,4.7737e-05,0.2,1
265.12,27.708,103.59,4.782e-05,0.2,1
266.1,27.717,103.61,4.7632e-05,0.2,1
267.1,27.724,103.62,4.757e-05,0.2,1
268.05,27.739,103.66,4.7893e-05,0.2,1
269.03,27.755,103.7,4.7789e-05,0.2,1
270.02,27.774,103.74,4.7789e-05,0.2,1
271.01,27.78,103.75,4.7674e-05,0.2,1
272.01,27.793,103.79,4.7622e-05,0.2,1
272.99,27.81,103.82,4.7601e-05,0.2,1
273.94,27.825,103.86,4.7966e-05,0.2,1
274.95,27.838,103.89,4.7726e-05,0.2,1
275.94,27.853,103.92,4.7862e-05,0.2,1
276.94,27.876,103.98,4.8081e-05,0.2,1
277.9,27.885,104,4.8008e-05,0.2,1
278.86,27.891,104.01,4.783e-05,0.2,1
279.82,27.902,104.04,4.7841e-05,0.2,1
280.79,27.925,104.09,4.8206e-05,0.2,1
281.75,27.936,104.12,4.7893e-05,0.2,1
282.71,27.952,104.16,4.781e-05,0.2,1
283.71,27.963,104.18,4.7997e-05,0.2,1
284.69,27.974,104.21,4.7976e-05,0.2,1
285.66,27.98,104.22,4.8039e-05,0.2,1
286.65,28.004,104.28,4.7997e-05,0.2,1
287.65,28.012,104.3,4.7935e-05,0.2,1
288.6,28.017,104.31,4.7966e-05,0.2,1
289.57,28.035,104.35,4.8112e-05,0.2,1
290.53,28.052,104.39,4.7893e-05,0.2,1
291.54,28.055,104.4,4.7789e-05,0.2,1
292.5,28.067,104.43,4.7955e-05,0.2,1
293.46,28.079,104.46,4.7987e-05,0.2,1
294.43,28.095,104.5,4.8028e-05,0.2,1
295.39,28.109,104.53,4.7851e-05,0.2,1
296.36,28.113,104.54,4.7799e-05,0.2,1
297.35,28.134,104.59,4.7987e-05,0.2,1
298.35,28.141,104.6,4.7945e-05,0.2,1
299.35,28.152,104.63,4.7768e-05,0.2,1
300.31,28.164,104.66,4.7903e-05,0.2,1
301.28,28.17,104.67,4.8018e-05,0.2,1
302.27,28.189,104.72,4.7945e-05,0.2,1
303.27,28.201,104.75,4.8153e-05,0.2,1
304.27,28.21,104.77,4.8018e-05,0.2,1
305.24,28.214,104.78,4.7997e-05,0.2,1
306.2,28.231,104.82,4.8143e-05,0.2,1
307.19,28.242,104.84,4.782e-05,0.2,1
308.2,28.247,104.86,4.8299e-05,0.2,1
309.19,28.266,104.9,4.8122e-05,0.2,1
310.15,28.268,104.91,4.7945e-05,0.2,1
311.13,28.287,104.95,4.7841e-05,0.2,1
312.12,28.289,104.96,4.7862e-05,0.2,1
313.12,28.301,104.98,4.7778e-05,0.2,1
314.12,28.31,105.01,4.8133e-05,0.2,1
315.08,28.328,105.05,4.8258e-05,0.2,1
316.04,28.335,105.07,4.8028e-05,0.2,1
317,28.347,105.1,4.8091e-05,0.2,1
318.01,28.351,105.11,4.7768e-05,0.2,1
318.97,28.361,105.13,4.781e-05,0.2,1
319.93,28.37,105.15,4.7997e-05,0.2,1
320.93,28.381,105.17,4.7778e-05,0.2,1
321.93,28.39,105.2,4.7695e-05,0.2,1
322.92,28.408,105.24,4.8164e-05,0.2,1
323.89,28.418,105.26,4.7945e-05,0.2,1
324.85,28.42,105.27,4.8133e-05,0.2,1
325.82,28.44,105.31,4.8081e-05,0.2,1
326.81,28.449,105.33,4.7882e-05,0.2,1
327.77,28.456,105.35,4.7966e-05,0.2,1
328.75,28.461,105.36,4.7987e-05,0.2,1
329.74,28.477,105.4,4.7726e-05,0.2,1
330.74,28.483,105.41,4.7987e-05,0.2,1
331.73,28.497,105.45,4.8164e-05,0.2,1
332.71,28.506,105.47,4.7966e-05,0.2,1
333.69,28.52,105.5,4.8279e-05,0.2,1
334.66,28.519,105.5,4.7757e-05,0.2,1
335.66,28.527,105.52,4.8081e-05,0.2,1
336.63,28.546,105.56,4.8101e-05,0.2,1
337.6,28.546,105.56,4.7851e-05,0.2,1
338.61,28.559,105.59,4.8081e-05,0.2,1
339.59,28.572,105.62,4.831e-05,0.2,1
340.58,28.575,105.63,4.7997e-05,0.2,1
341.55,28.59,105.66,4.7976e-05,0.2,1
342.51,28.594,105.67,4.8028e-05,0.2,1
343.51,28.604,105.69,4.7987e-05,0.2,1
344.51,28.619,105.73,4.8112e-05,0.2,1
345.5,28.627,105.75,4.7882e-05,0.2,1
346.48,28.631,105.76,4.8164e-05,0.2,1
347.44,28.639,105.78,4.8091e-05,0.2,1
348.42,28.647,105.8,4.7987e-05,0.2,1
349.39,28.666,105.84,4.8039e-05,0.2,1
350.36,28.671,105.85,4.8216e-05,0.2,1
351.32,28.681,105.87,4.8153e-05,0.2,1
352.33,28.691,105.9,4.8018e-05,0.2,1
353.32,28.692,105.9,4.8247e-05,0.2,1
354.31,28.705,105.93,4.8081e-05,0.2,1
355.28,28.708,105.94,4.806e-05,0.2,1
356.25,28.727,105.98,4.807e-05,0.2,1
357.25,28.738,106.01,4.782e-05,0.2,1
358.24,28.736,106,4.8237e-05,0.2,1
359.21,28.754,106.04,4.7997e-05,0.2,1
360.17,28.763,106.06,4.8174e-05,0.2,1
361.13,28.775,106.09,4.7935e-05,0.2,1
362.13,28.78,106.1,4.8206e-05,0.2,1
363.1,28.783,106.11,4.8153e-05,0.2,1
364.06,28.79,106.13,4.8008e-05,0.2,1
365.03,28.806,106.16,4.7987e-05,0.2,1
365.98,28.807,106.17,4.8247e-05,0.2,1
366.95,28.82,106.2,4.8185e-05,0.2,1
367.95,28.832,106.23,4.8008e-05,0.2,1
368.94,28.829,106.22,4.8018e-05,0.2,1
369.94,28.841,106.25,4.8091e-05,0.2,1
370.91,28.854,106.28,4.8008e-05,0.2,1
371.87,28.868,106.31,4.7862e-05,0.2,1
372.87,28.878,106.33,4.8049e-05,0.2,1
373.87,28.878,106.34,4.7987e-05,0.2,1
374.86,28.883,106.35,4.7924e-05,0.2,1
375.83,28.901,106.39,4.8216e-05,0.2,1
376.79,28.905,106.4,4.7862e-05,0.2,1
377.76,28.907,106.41,4.7935e-05,0.2,1
378.75,28.923,106.44,4.8206e-05,0.2,1
379.72,28.923,106.44,4.806e-05,0.2,1
380.69,28.937,106.48,4.8133e-05,0.2,1
381.69,28.947,106.5,4.7841e-05,0.2,1
382.68,28.95,106.51,4.7914e-05,0.2,1
383.65,28.964,106.54,4.7987e-05,0.2,1
384.61,28.972,106.56,4.783e-05,0.2,1
385.61,28.975,106.57,4.807e-05,0.2,1
386.61,28.987,106.6,4.8206e-05,0.2,1
387.61,28.997,106.62,4.7987e-05,0.2,1
388.56,28.997,106.62,4.7924e-05,0.2,1
389.53,29.013,106.66,4.7768e-05,0.2,1
390.49,29.021,106.68,4.8028e-05,0.2,1
391.49,29.022,106.68,4.7997e-05,0.2,1
392.45,29.031,106.7,4.8122e-05,0.2,1
393.42,29.046,106.74,4.8133e-05,0.2,1
394.41,29.046,106.74,4.8112e-05,0.2,1
395.41,29.055,106.76,4.7914e-05,0.2,1
396.38,29.07,106.79,4.8049e-05,0.2,1
397.34,29.078,106.81,4.8362e-05,0.2,1
398.31,29.076,106.81,4.8185e-05,0.2,1
399.31,29.086,106.83,4.8372e-05,0.2,1
400.27,29.093,106.85,4.8164e-05,0.2,1
401.23,29.102,106.87,4.7768e-05,0.2,1
402.2,29.109,106.89,4.8237e-05,0.2,1
403.2,29.118,106.91,4.8091e-05,0.2,1
404.17,29.122,106.92,4.8372e-05,0.2,1
405.12,29.131,106.94,4.7987e-05,0.2,1
406.09,29.139,106.96,4.8049e-05,0.2,1
407.06,29.153,106.99,4.8164e-05,0.2,1
408.02,29.153,106.99,4.8258e-05,0.2,1
409.01,29.174,107.04,4.7945e-05,0.2,1
410.01,29.181,107.06,4.8039e-05,0.2,1
411.01,29.184,107.07,4.782e-05,0.2,1
411.97,29.191,107.08,4.8133e-05,0.2,1
412.94,29.195,107.09,4.8174e-05,0.2,1
413.93,29.211,107.13,4.8091e-05,0.2,1
414.93,29.215,107.14,4.8206e-05,0.2,1
415.9,29.217,107.14,4.8414e-05,0.2,1
416.87,29.232,107.18,4.8133e-05,0.2,1
417.86,29.232,107.18,4.8143e-05,0.2,1
418.82,29.244,107.21,4.7862e-05,0.2,1
419.83,29.259,107.24,4.8039e-05,0.2,1
420.79,29.263,107.25,4.831e-05,0.2,1
421.75,29.261,107.25,4.8039e-05,0.2,1
422.75,29.27,107.27,4.8018e-05,0.2,1
423.75,29.277,107.29,4.8164e-05,0.2,1
424.7,29.293,107.32,4.807e-05,0.2,1
425.67,29.293,107.32,4.8206e-05,0.2,1
426.64,29.307,107.36,4.7997e-05,0.2,1
427.63,29.306,107.35,4.7945e-05,0.2,1
428.6,29.322,107.39,4.8122e-05,0.2,1
429.56,29.33,107.41,4.7914e-05,0.2,1
430.53,29.33,107.41,4.8185e-05,0.2,1
431.49,29.336,107.43,4.831e-05,0.2,1
432.46,29.35,107.46,4.7945e-05,0.2,1
433.46,29.358,107.48,4.806e-05,0.2,1
